site_code,quadrat_num,species_code,PFT_fine,PFT_coarse,height
BIGHILL,90m,CAMLAS,FORBS,FORBS,1.666666667
BIGHILL,90m,PEDIC,FORBS,FORBS,1.333333333
BIGHILL,90m,PETFRI,FORBS,FORBS,1.666666667
BIGHILL,90m,POLYG,FORBS,FORBS,3
BIGHILL,90m,SENATR,FORBS,FORBS,2
BIGHILL,90m,STELL,FORBS,FORBS,1.666666667
BIGHILL,90m,THAMN,LICHENS,LICHENS,1.666666667
BIGHILL,90m,LUZUL,RUSHES,GRAMINOIDS,15
BIGHILL,90m,CAREX,SEDGES,GRAMINOIDS,13
BLOWRIVER,0m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,18
BLOWRIVER,0m,SALPUL,DECIDUOUS SHRUBS,SHRUBS,34
BLOWRIVER,0m,VACULI,DECIDUOUS SHRUBS,SHRUBS,12.66666667
BLOWRIVER,0m,LEDDEC,EVERGREEN SHRUBS,SHRUBS,11.66666667
BLOWRIVER,0m,VACVIT,EVERGREEN SHRUBS,SHRUBS,6.333333333
BLOWRIVER,0m,POLYG,FORBS,FORBS,7
BLOWRIVER,0m,RUBCHA,FORBS,FORBS,7.666666667
BLOWRIVER,0m,PELAPH,LICHENS,LICHENS,4.333333333
BLOWRIVER,0m,ERIVAG,SEDGES,GRAMINOIDS,21.25
BLOWRIVER,0m,TUSSOCK,TUSSOCK,TUSSOCK,13.66666667
BLOWRIVER,10m,SPISTE,DECIDUOUS SHRUBS,SHRUBS,18.33333333
BLOWRIVER,10m,VACULI,DECIDUOUS SHRUBS,SHRUBS,10.33333333
BLOWRIVER,10m,LEDDEC,EVERGREEN SHRUBS,SHRUBS,12
BLOWRIVER,10m,VACVIT,EVERGREEN SHRUBS,SHRUBS,5.666666667
BLOWRIVER,10m,RUBCHA,FORBS,FORBS,5.666666667
BLOWRIVER,10m,ERIVAG,SEDGES,GRAMINOIDS,17
BLOWRIVER,10m,TUSSOCK,TUSSOCK,TUSSOCK,7.666666667
BLOWRIVER,20m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,17.66666667
BLOWRIVER,20m,LEDDEC,EVERGREEN SHRUBS,SHRUBS,20
BLOWRIVER,20m,VACVIT,EVERGREEN SHRUBS,SHRUBS,7
BLOWRIVER,20m,RUBCHA,FORBS,FORBS,8.666666667
BLOWRIVER,20m,ERIVAG,SEDGES,GRAMINOIDS,23
BLOWRIVER,20m,TUSSOCK,TUSSOCK,TUSSOCK,13
BLOWRIVER,30m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,21
BLOWRIVER,30m,LEDDEC,EVERGREEN SHRUBS,SHRUBS,15
BLOWRIVER,30m,ERIVAG,SEDGES,GRAMINOIDS,18.66666667
BLOWRIVER,30m,TUSSOCK,TUSSOCK,TUSSOCK,16.66666667
BLOWRIVER,40m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,48.66666667
BLOWRIVER,40m,SALPUL,DECIDUOUS SHRUBS,SHRUBS,57.66666667
BLOWRIVER,40m,PELAPH,LICHENS,LICHENS,10
BLOWRIVER,40m,ERIVAG,SEDGES,GRAMINOIDS,28
BLOWRIVER,40m,TUSSOCK,TUSSOCK,TUSSOCK,21.33333333
BLOWRIVER,50m,SALPUL,DECIDUOUS SHRUBS,SHRUBS,111.3333333
BLOWRIVER,50m,ERIOP,SEDGES,GRAMINOIDS,61.66666667
BLOWRIVER,60m,SALPUL,DECIDUOUS SHRUBS,SHRUBS,62.33333333
BLOWRIVER,60m,EQUIS,HORSETAILS,FORBS,27.33333333
BLOWRIVER,60m,CAREX,SEDGES,GRAMINOIDS,35.33333333
BLOWRIVER,70m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,20.33333333
BLOWRIVER,70m,SALIX,DECIDUOUS SHRUBS,SHRUBS,80.33333333
BLOWRIVER,70m,SALPUL,DECIDUOUS SHRUBS,SHRUBS,77.33333333
BLOWRIVER,70m,SPISTE,DECIDUOUS SHRUBS,SHRUBS,14.33333333
BLOWRIVER,70m,VACULI,DECIDUOUS SHRUBS,SHRUBS,16
BLOWRIVER,70m,GRASS UNK,GRAMINOIDS,GRAMINOIDS,30.33333333
BLOWRIVER,70m,EQUIS,HORSETAILS,FORBS,28.33333333
BLOWRIVER,70m,CAREX,SEDGES,GRAMINOIDS,21
BLOWRIVER,80m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,38
BLOWRIVER,80m,SALPUL,DECIDUOUS SHRUBS,SHRUBS,25
BLOWRIVER,80m,ERIANG,SEDGES,GRAMINOIDS,31
BLOWRIVER,90m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,12
BLOWRIVER,90m,SALPUL,DECIDUOUS SHRUBS,SHRUBS,58.66666667
BLOWRIVER,90m,LEDDEC,EVERGREEN SHRUBS,SHRUBS,7.333333333
BLOWRIVER,90m,VACVIT,EVERGREEN SHRUBS,SHRUBS,5.666666667
BLOWRIVER,90m,CAREX,SEDGES,GRAMINOIDS,20.33333333
BROWNSCREEK,0m,SALPHL,DECIDUOUS SHRUBS,SHRUBS,2
BROWNSCREEK,0m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,3.333333333
BROWNSCREEK,0m,FESTU,GRASSES,GRAMINOIDS,12
BROWNSCREEK,0m,BRYOR,LICHENS,LICHENS,1
BROWNSCREEK,0m,CETCUC,LICHENS,LICHENS,2
BROWNSCREEK,0m,CETNIV,LICHENS,LICHENS,1
BROWNSCREEK,0m,PARME,LICHENS,LICHENS,0
BROWNSCREEK,0m,PELTI,LICHENS,LICHENS,1
BROWNSCREEK,0m,SPHGLO,LICHENS,LICHENS,1
BROWNSCREEK,0m,STEREO,LICHENS,LICHENS,1
BROWNSCREEK,0m,CRUSTOSE,LITTER,LITTER,0
BROWNSCREEK,10m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,2.333333333
BROWNSCREEK,10m,FESTU,GRASSES,GRAMINOIDS,12.75
BROWNSCREEK,10m,ALECT,LICHENS,LICHENS,2
BROWNSCREEK,10m,BRYOR,LICHENS,LICHENS,2.666666667
BROWNSCREEK,10m,CETCUC,LICHENS,LICHENS,2
BROWNSCREEK,10m,CETISL,LICHENS,LICHENS,2
BROWNSCREEK,10m,CETNIV,LICHENS,LICHENS,1.333333333
BROWNSCREEK,10m,PELTI,LICHENS,LICHENS,1
BROWNSCREEK,10m,CAREX,SEDGES,GRAMINOIDS,3.333333333
BROWNSCREEK,20m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,3.333333333
BROWNSCREEK,20m,FESTU,GRASSES,GRAMINOIDS,11.75
BROWNSCREEK,20m,POA,GRASSES,GRAMINOIDS,13
BROWNSCREEK,20m,ALECT,LICHENS,LICHENS,3.333333333
BROWNSCREEK,20m,BRYOR,LICHENS,LICHENS,2
BROWNSCREEK,20m,CETISL,LICHENS,LICHENS,1
BROWNSCREEK,20m,CETNIV,LICHENS,LICHENS,1.666666667
BROWNSCREEK,20m,CLADO,LICHENS,LICHENS,1
BROWNSCREEK,20m,SPHGLO,LICHENS,LICHENS,1
BROWNSCREEK,20m,STEREO,LICHENS,LICHENS,1
BROWNSCREEK,30m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,4
BROWNSCREEK,30m,FESTU,GRASSES,GRAMINOIDS,14.25
BROWNSCREEK,30m,ALECT,LICHENS,LICHENS,1
BROWNSCREEK,30m,ASACHR,LICHENS,LICHENS,3
BROWNSCREEK,30m,BRYOR,LICHENS,LICHENS,2.333333333
BROWNSCREEK,30m,CETCUC,LICHENS,LICHENS,2
BROWNSCREEK,30m,CETNIV,LICHENS,LICHENS,2
BROWNSCREEK,30m,PARME,LICHENS,LICHENS,1
BROWNSCREEK,30m,SPHGLO,LICHENS,LICHENS,1
BROWNSCREEK,30m,STEREO,LICHENS,LICHENS,1
BROWNSCREEK,30m,CAREX,SEDGES,GRAMINOIDS,4
BROWNSCREEK,40m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,4.75
BROWNSCREEK,40m,FESTU,GRASSES,GRAMINOIDS,8
BROWNSCREEK,40m,ALECT,LICHENS,LICHENS,2
BROWNSCREEK,40m,ASACHR,LICHENS,LICHENS,2
BROWNSCREEK,40m,BRYOR,LICHENS,LICHENS,2
BROWNSCREEK,40m,CETCUC,LICHENS,LICHENS,1.666666667
BROWNSCREEK,40m,CETISL,LICHENS,LICHENS,1
BROWNSCREEK,40m,CETNIV,LICHENS,LICHENS,1
BROWNSCREEK,40m,CLADO,LICHENS,LICHENS,1
BROWNSCREEK,40m,STEREO,LICHENS,LICHENS,1.666666667
BROWNSCREEK,50m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,29.66666667
BROWNSCREEK,50m,CETCUC,LICHENS,LICHENS,4.333333333
BROWNSCREEK,50m,CETISL,LICHENS,LICHENS,4.666666667
BROWNSCREEK,50m,CETNIV,LICHENS,LICHENS,6.333333333
BROWNSCREEK,50m,CLARAN,LICHENS,LICHENS,3.666666667
BROWNSCREEK,50m,MASRIC,LICHENS,LICHENS,5.666666667
BROWNSCREEK,60m,SALPHL,DECIDUOUS SHRUBS,SHRUBS,1
BROWNSCREEK,60m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,2.666666667
BROWNSCREEK,60m,FESTU,GRASSES,GRAMINOIDS,10.5
BROWNSCREEK,60m,ALECT,LICHENS,LICHENS,1.666666667
BROWNSCREEK,60m,BRYOR,LICHENS,LICHENS,2
BROWNSCREEK,60m,CETCUC,LICHENS,LICHENS,1
BROWNSCREEK,60m,CETNIV,LICHENS,LICHENS,1
BROWNSCREEK,60m,CLADO,LICHENS,LICHENS,1
BROWNSCREEK,60m,PARME,LICHENS,LICHENS,0
BROWNSCREEK,60m,THAMN,LICHENS,LICHENS,1
BROWNSCREEK,70m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,12.33333333
BROWNSCREEK,70m,VACVIT,EVERGREEN SHRUBS,SHRUBS,3.666666667
BROWNSCREEK,70m,FESTU,GRASSES,GRAMINOIDS,15.75
BROWNSCREEK,70m,ALECT,LICHENS,LICHENS,2
BROWNSCREEK,70m,CETCUC,LICHENS,LICHENS,2.666666667
BROWNSCREEK,70m,CETISL,LICHENS,LICHENS,3
BROWNSCREEK,70m,CETNIV,LICHENS,LICHENS,2
BROWNSCREEK,70m,CLADO,LICHENS,LICHENS,2.333333333
BROWNSCREEK,70m,MASRIC,LICHENS,LICHENS,3
BROWNSCREEK,70m,CAREX,SEDGES,GRAMINOIDS,5.333333333
BROWNSCREEK,80m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,3.666666667
BROWNSCREEK,80m,FESTU,GRASSES,GRAMINOIDS,11.5
BROWNSCREEK,80m,ALECT,LICHENS,LICHENS,2.666666667
BROWNSCREEK,80m,ASACHR,LICHENS,LICHENS,1
BROWNSCREEK,80m,BRYOR,LICHENS,LICHENS,2
BROWNSCREEK,80m,CETCUC,LICHENS,LICHENS,2
BROWNSCREEK,80m,CETNIV,LICHENS,LICHENS,1
BROWNSCREEK,80m,CLAMIT,LICHENS,LICHENS,1
BROWNSCREEK,80m,PELTI,LICHENS,LICHENS,1
BROWNSCREEK,80m,STEREO,LICHENS,LICHENS,1
BROWNSCREEK,80m,CRUSTOSE,LITTER,LITTER,0
BROWNSCREEK,90m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,18
BROWNSCREEK,90m,SALARC,DECIDUOUS SHRUBS,SHRUBS,4.666666667
BROWNSCREEK,90m,FESTU,GRASSES,GRAMINOIDS,17
BROWNSCREEK,90m,ALECT,LICHENS,LICHENS,3
BROWNSCREEK,90m,CETCUC,LICHENS,LICHENS,2.666666667
BROWNSCREEK,90m,CETNIV,LICHENS,LICHENS,2.333333333
BROWNSCREEK,90m,CLARAN,LICHENS,LICHENS,2.333333333
BROWNSCREEK,90m,MASRIC,LICHENS,LICHENS,4.333333333
BUCKLANDHILLS,0m,SALPHL,DECIDUOUS SHRUBS,SHRUBS,1.333333333
BUCKLANDHILLS,0m,ARNIC,FORBS,FORBS,2.333333333
BUCKLANDHILLS,0m,ARTARC,FORBS,FORBS,6.5
BUCKLANDHILLS,0m,FORB,FORBS,FORBS,4
BUCKLANDHILLS,0m,SAXTRI,FORBS,FORBS,2.333333333
BUCKLANDHILLS,0m,THAALP,FORBS,FORBS,1
BUCKLANDHILLS,0m,EQUIS,HORSETAILS,FORBS,7
BUCKLANDHILLS,0m,CLADO,LICHENS,LICHENS,1
BUCKLANDHILLS,0m,CRUSTOSE,LITTER,LITTER,0
BUCKLANDHILLS,0m,CAREX,SEDGES,GRAMINOIDS,8.666666667
BUCKLANDHILLS,10m,SALPHL,DECIDUOUS SHRUBS,SHRUBS,1
BUCKLANDHILLS,10m,VACVIT,EVERGREEN SHRUBS,SHRUBS,1.333333333
BUCKLANDHILLS,10m,SAXTRI,FORBS,FORBS,1.666666667
BUCKLANDHILLS,10m,CALAM,GRASSES,GRAMINOIDS,13.33333333
BUCKLANDHILLS,10m,CETCUC,LICHENS,LICHENS,1
BUCKLANDHILLS,10m,CLADO,LICHENS,LICHENS,1
BUCKLANDHILLS,10m,CLAPYX,LICHENS,LICHENS,1
BUCKLANDHILLS,10m,THAMN,LICHENS,LICHENS,1
BUCKLANDHILLS,10m,CRUSTOSE,LITTER,LITTER,1
BUCKLANDHILLS,20m,ARCTO,DECIDUOUS SHRUBS,SHRUBS,2.666666667
BUCKLANDHILLS,20m,VACULI,DECIDUOUS SHRUBS,SHRUBS,3.666666667
BUCKLANDHILLS,20m,VACVIT,EVERGREEN SHRUBS,SHRUBS,2.666666667
BUCKLANDHILLS,20m,BRYOR,LICHENS,LICHENS,1
BUCKLANDHILLS,20m,CETNIV,LICHENS,LICHENS,1
BUCKLANDHILLS,20m,CLADO,LICHENS,LICHENS,1.333333333
BUCKLANDHILLS,20m,CRUSTOSE,LITTER,LITTER,0
BUCKLANDHILLS,30m,ARCTO,DECIDUOUS SHRUBS,SHRUBS,2.666666667
BUCKLANDHILLS,30m,SAXTRI,FORBS,FORBS,1.333333333
BUCKLANDHILLS,30m,CALAM,GRASSES,GRAMINOIDS,17
BUCKLANDHILLS,30m,CETCUC,LICHENS,LICHENS,1
BUCKLANDHILLS,30m,CLADO,LICHENS,LICHENS,1.333333333
BUCKLANDHILLS,30m,CLAPYX,LICHENS,LICHENS,1
BUCKLANDHILLS,30m,THAMN,LICHENS,LICHENS,1.333333333
BUCKLANDHILLS,30m,CRUST,LITTER,LITTER,1
BUCKLANDHILLS,40m,ALECT,LICHENS,LICHENS,1
BUCKLANDHILLS,40m,BRYOR,LICHENS,LICHENS,1
BUCKLANDHILLS,50m,ARCTO,DECIDUOUS SHRUBS,SHRUBS,3
BUCKLANDHILLS,50m,SALPHL,DECIDUOUS SHRUBS,SHRUBS,1
BUCKLANDHILLS,50m,VACVIT,EVERGREEN SHRUBS,SHRUBS,1
BUCKLANDHILLS,50m,CETCUC,LICHENS,LICHENS,1
BUCKLANDHILLS,50m,CLADO,LICHENS,LICHENS,1
BUCKLANDHILLS,50m,CLAPYX,LICHENS,LICHENS,1
BUCKLANDHILLS,50m,DACARC,LICHENS,LICHENS,1
BUCKLANDHILLS,50m,THAMN,LICHENS,LICHENS,1
BUCKLANDHILLS,60m,SALPHL,DECIDUOUS SHRUBS,SHRUBS,2
BUCKLANDHILLS,60m,ARTARC,FORBS,FORBS,2.666666667
BUCKLANDHILLS,60m,MINUA,FORBS,FORBS,1
BUCKLANDHILLS,60m,POTEN,FORBS,FORBS,2
BUCKLANDHILLS,60m,POA,GRASSES,GRAMINOIDS,5.75
BUCKLANDHILLS,60m,BRYOR,LICHENS,LICHENS,1
BUCKLANDHILLS,60m,PARME,LICHENS,LICHENS,1
BUCKLANDHILLS,60m,SPHGLO,LICHENS,LICHENS,1
BUCKLANDHILLS,60m,CRUSTOSE,LITTER,LITTER,1
BUCKLANDHILLS,70m,SALPHL,DECIDUOUS SHRUBS,SHRUBS,1
BUCKLANDHILLS,70m,DRYAS,EVERGREEN SHRUBS,SHRUBS,2.666666667
BUCKLANDHILLS,70m,ARNIC,FORBS,FORBS,1.666666667
BUCKLANDHILLS,70m,ARTARC,FORBS,FORBS,1.333333333
BUCKLANDHILLS,70m,MINARC,FORBS,FORBS,1
BUCKLANDHILLS,70m,SAXTRI,FORBS,FORBS,1.333333333
BUCKLANDHILLS,70m,SENEC,FORBS,FORBS,13
BUCKLANDHILLS,70m,POA,GRASSES,GRAMINOIDS,17.66666667
BUCKLANDHILLS,70m,CETCUC,LICHENS,LICHENS,1
BUCKLANDHILLS,70m,CLAPYX,LICHENS,LICHENS,1
BUCKLANDHILLS,70m,THAMN,LICHENS,LICHENS,1
BUCKLANDHILLS,80m,SALPHL,DECIDUOUS SHRUBS,SHRUBS,1.666666667
BUCKLANDHILLS,80m,ARTARC,FORBS,FORBS,1.666666667
BUCKLANDHILLS,80m,SAXTRI,FORBS,FORBS,1.666666667
BUCKLANDHILLS,80m,BRYOR,LICHENS,LICHENS,1
BUCKLANDHILLS,80m,CETNIV,LICHENS,LICHENS,1
BUCKLANDHILLS,80m,CLADO,LICHENS,LICHENS,1
BUCKLANDHILLS,80m,PARME,LICHENS,LICHENS,1
BUCKLANDHILLS,80m,SPHGLO,LICHENS,LICHENS,1
BUCKLANDHILLS,80m,STEREO,LICHENS,LICHENS,1
BUCKLANDHILLS,80m,THAMN,LICHENS,LICHENS,1
BUCKLANDHILLS,80m,CRUSTOSE,LITTER,LITTER,1
BUCKLANDHILLS,90m,SALPHL,DECIDUOUS SHRUBS,SHRUBS,1
BUCKLANDHILLS,90m,DRYAS,EVERGREEN SHRUBS,SHRUBS,2.333333333
BUCKLANDHILLS,90m,VACVIT,EVERGREEN SHRUBS,SHRUBS,1.333333333
BUCKLANDHILLS,90m,ARTARC,FORBS,FORBS,3
BUCKLANDHILLS,90m,FORB,FORBS,FORBS,2
BUCKLANDHILLS,90m,MINARC,FORBS,FORBS,4
BUCKLANDHILLS,90m,POTEN,FORBS,FORBS,2
BUCKLANDHILLS,90m,POA,GRASSES,GRAMINOIDS,10.66666667
BUCKLANDHILLS,90m,CETCUC,LICHENS,LICHENS,1
BUCKLANDHILLS,90m,PELTI,LICHENS,LICHENS,1
BUCKLANDHILLS,90m,THAMN,LICHENS,LICHENS,1
BUCKLANDHILLS,90m,CRUSTOSE,LITTER,LITTER,1
BUTLER,0m,DRYAS,EVERGREEN SHRUBS,SHRUBS,3.666666667
BUTLER,0m,VACVIT,EVERGREEN SHRUBS,SHRUBS,1.666666667
BUTLER,0m,ANEMO,FORBS,FORBS,2
BUTLER,0m,POLYG,FORBS,FORBS,1.666666667
BUTLER,0m,RUBCHA,FORBS,FORBS,1.333333333
BUTLER,0m,HIEALP,GRASSES,GRAMINOIDS,9.666666667
BUTLER,0m,ALECT,LICHENS,LICHENS,1.666666667
BUTLER,0m,BRYOR,LICHENS,LICHENS,1.333333333
BUTLER,0m,CETCUC,LICHENS,LICHENS,1.333333333
BUTLER,0m,CLAARB,LICHENS,LICHENS,1.666666667
BUTLER,0m,MASRIC,LICHENS,LICHENS,1.333333333
BUTLER,0m,STEREO,LICHENS,LICHENS,1
BUTLER,0m,THAMN,LICHENS,LICHENS,1
BUTLER,0m,CAREX,SEDGES,GRAMINOIDS,2.333333333
BUTLER,10m,DRYAS,EVERGREEN SHRUBS,SHRUBS,4.333333333
BUTLER,10m,VACVIT,EVERGREEN SHRUBS,SHRUBS,2
BUTLER,10m,OXYTR,FORBS,FORBS,1.666666667
BUTLER,10m,PEDCAP,FORBS,FORBS,6
BUTLER,10m,POLYG,FORBS,FORBS,5
BUTLER,10m,STELL,FORBS,FORBS,1
BUTLER,10m,HIEALP,GRASSES,GRAMINOIDS,19
BUTLER,10m,CETCUC,LICHENS,LICHENS,1.333333333
BUTLER,10m,CETISL,LICHENS,LICHENS,1
BUTLER,10m,CLADO,LICHENS,LICHENS,1
BUTLER,10m,PELTI,LICHENS,LICHENS,1
BUTLER,10m,STEREO,LICHENS,LICHENS,1
BUTLER,10m,THAMN,LICHENS,LICHENS,1
BUTLER,10m,LUZUL,RUSHES,GRAMINOIDS,9.666666667
BUTLER,10m,CAREX,SEDGES,GRAMINOIDS,4.333333333
BUTLER,20m,DRYAS,EVERGREEN SHRUBS,SHRUBS,2.666666667
BUTLER,20m,VACVIT,EVERGREEN SHRUBS,SHRUBS,1.666666667
BUTLER,20m,PEDIC,FORBS,FORBS,4
BUTLER,20m,POLYG,FORBS,FORBS,3.666666667
BUTLER,20m,HIEALP,GRASSES,GRAMINOIDS,9.666666667
BUTLER,20m,ALECT,LICHENS,LICHENS,2.666666667
BUTLER,20m,BRYOR,LICHENS,LICHENS,1.333333333
BUTLER,20m,CETCUC,LICHENS,LICHENS,2
BUTLER,20m,CETNIV,LICHENS,LICHENS,1.333333333
BUTLER,20m,CLAARB,LICHENS,LICHENS,1
BUTLER,20m,PELTI,LICHENS,LICHENS,1
BUTLER,20m,THAMN,LICHENS,LICHENS,1.333333333
BUTLER,20m,CAREX,SEDGES,GRAMINOIDS,6.333333333
BUTLER,30m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,12.33333333
BUTLER,30m,SALPHL,DECIDUOUS SHRUBS,SHRUBS,2
BUTLER,30m,DRYAS,EVERGREEN SHRUBS,SHRUBS,1
BUTLER,30m,VACVIT,EVERGREEN SHRUBS,SHRUBS,5.666666667
BUTLER,30m,POLYG,FORBS,FORBS,1
BUTLER,30m,RUBCHA,FORBS,FORBS,1.5
BUTLER,30m,HIEALP,GRASSES,GRAMINOIDS,12
BUTLER,30m,POAARC,GRASSES,GRAMINOIDS,9.5
BUTLER,30m,BRYOR,LICHENS,LICHENS,1
BUTLER,30m,CETCUC,LICHENS,LICHENS,1
BUTLER,30m,CETNIV,LICHENS,LICHENS,3
BUTLER,30m,CLADO,LICHENS,LICHENS,2.666666667
BUTLER,30m,CLASTE,LICHENS,LICHENS,2
BUTLER,30m,CLASTY,LICHENS,LICHENS,2.666666667
BUTLER,30m,STEREO,LICHENS,LICHENS,1
BUTLER,30m,THAMN,LICHENS,LICHENS,1
BUTLER,30m,CAREX,SEDGES,GRAMINOIDS,10.33333333
BUTLER,40m,DRYAS,EVERGREEN SHRUBS,SHRUBS,3.333333333
BUTLER,40m,VACVIT,EVERGREEN SHRUBS,SHRUBS,1
BUTLER,40m,HIEALP,GRASSES,GRAMINOIDS,10.66666667
BUTLER,40m,BRYOR,LICHENS,LICHENS,1.666666667
BUTLER,40m,CETCUC,LICHENS,LICHENS,1.666666667
BUTLER,40m,CETISL,LICHENS,LICHENS,1.666666667
BUTLER,40m,CLAARB,LICHENS,LICHENS,2
BUTLER,40m,STEREO,LICHENS,LICHENS,1
BUTLER,40m,THAMN,LICHENS,LICHENS,2.666666667
BUTLER,40m,CRUSTOSE,LITTER,LITTER,1
BUTLER,40m,CAREX,SEDGES,GRAMINOIDS,8.666666667
BUTLER,50m,DIALAP,EVERGREEN SHRUBS,SHRUBS,1
BUTLER,50m,DRYAS,EVERGREEN SHRUBS,SHRUBS,2
BUTLER,50m,VACVIT,EVERGREEN SHRUBS,SHRUBS,1.333333333
BUTLER,50m,OXYTR,FORBS,FORBS,1
BUTLER,50m,POLYG,FORBS,FORBS,3
BUTLER,50m,STELL,FORBS,FORBS,2
BUTLER,50m,HIEALP,GRASSES,GRAMINOIDS,5
BUTLER,50m,POA,GRASSES,GRAMINOIDS,8.666666667
BUTLER,50m,ALECT,LICHENS,LICHENS,1.333333333
BUTLER,50m,BRYOR,LICHENS,LICHENS,2
BUTLER,50m,CETCUC,LICHENS,LICHENS,1
BUTLER,50m,CETISL,LICHENS,LICHENS,1.666666667
BUTLER,50m,CETNIV,LICHENS,LICHENS,1
BUTLER,50m,CLADO,LICHENS,LICHENS,1
BUTLER,50m,CLASTE,LICHENS,LICHENS,1
BUTLER,50m,SPHGLO,LICHENS,LICHENS,1
BUTLER,50m,STEREO,LICHENS,LICHENS,1
BUTLER,50m,THAMN,LICHENS,LICHENS,1
BUTLER,50m,CRUSTOSE,LITTER,LITTER,1
BUTLER,50m,LUZUL,RUSHES,GRAMINOIDS,6.666666667
BUTLER,60m,SAXTRI,FORBS,FORBS,1.666666667
BUTLER,60m,HIEALP,GRASSES,GRAMINOIDS,9
BUTLER,60m,ALECT,LICHENS,LICHENS,1.333333333
BUTLER,60m,CETISL,LICHENS,LICHENS,1
BUTLER,60m,CETNIV,LICHENS,LICHENS,1.666666667
BUTLER,60m,CLAARB,LICHENS,LICHENS,1
BUTLER,60m,PELTI,LICHENS,LICHENS,1.333333333
BUTLER,60m,THAMN,LICHENS,LICHENS,1
BUTLER,60m,CRUSTOSE,LITTER,LITTER,1
BUTLER,70m,HIEALP,GRASSES,GRAMINOIDS,12.66666667
BUTLER,70m,CETCUC,LICHENS,LICHENS,1.666666667
BUTLER,70m,CLASTE,LICHENS,LICHENS,1
BUTLER,70m,CLASTY,LICHENS,LICHENS,1
BUTLER,70m,PELTI,LICHENS,LICHENS,1
BUTLER,70m,THAMN,LICHENS,LICHENS,1
BUTLER,70m,CRUSTOSE,LITTER,LITTER,1
BUTLER,80m,DRYAS,EVERGREEN SHRUBS,SHRUBS,3.333333333
BUTLER,80m,VACVIT,EVERGREEN SHRUBS,SHRUBS,1.5
BUTLER,80m,SAXTRI,FORBS,FORBS,3.5
BUTLER,80m,HIEALP,GRASSES,GRAMINOIDS,9
BUTLER,80m,ALECT,LICHENS,LICHENS,2.666666667
BUTLER,80m,BRYOR,LICHENS,LICHENS,1
BUTLER,80m,CETCUC,LICHENS,LICHENS,1.333333333
BUTLER,80m,CETNIV,LICHENS,LICHENS,1.333333333
BUTLER,80m,CLAARB,LICHENS,LICHENS,1
BUTLER,80m,THAMN,LICHENS,LICHENS,1
BUTLER,80m,CRUSTOSE,LITTER,LITTER,1
BUTLER,90m,DRYAS,EVERGREEN SHRUBS,SHRUBS,4.333333333
BUTLER,90m,VACVIT,EVERGREEN SHRUBS,SHRUBS,1.666666667
BUTLER,90m,HIEALP,GRASSES,GRAMINOIDS,8.333333333
BUTLER,90m,ALECT,LICHENS,LICHENS,2.333333333
BUTLER,90m,BRYOR,LICHENS,LICHENS,1
BUTLER,90m,CETCUC,LICHENS,LICHENS,1.333333333
BUTLER,90m,CETISL,LICHENS,LICHENS,1.333333333
BUTLER,90m,CETNIV,LICHENS,LICHENS,1.5
BUTLER,90m,CLASTE,LICHENS,LICHENS,1.5
BUTLER,90m,CLASTY,LICHENS,LICHENS,2.333333333
BUTLER,90m,SPHGLO,LICHENS,LICHENS,1
BUTLER,90m,STEREO,LICHENS,LICHENS,1
BUTLER,90m,THAMN,LICHENS,LICHENS,1
BUTLER,90m,CRUSTOSE,LITTER,LITTER,1
CALF,0m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,9.333333333
CALF,0m,VACULI,DECIDUOUS SHRUBS,SHRUBS,3.666666667
CALF,0m,CASTET,EVERGREEN SHRUBS,SHRUBS,3
CALF,0m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,4
CALF,0m,LEDPAL,EVERGREEN SHRUBS,SHRUBS,5
CALF,0m,VACVIT,EVERGREEN SHRUBS,SHRUBS,5.333333333
CALF,0m,RUBCHA,FORBS,FORBS,4.666666667
CALF,0m,ERIVAG,SEDGES,GRAMINOIDS,16
CALF,0m,TUSSOCK,TUSSOCK,TUSSOCK,5
CALF,10m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,14.33333333
CALF,10m,LEDDEC,EVERGREEN SHRUBS,SHRUBS,9
CALF,10m,VACVIT,EVERGREEN SHRUBS,SHRUBS,5.333333333
CALF,10m,DACARC,LICHENS,LICHENS,4
CALF,10m,PELAPH,LICHENS,LICHENS,1
CALF,10m,PELTI,LICHENS,LICHENS,1
