id,site_code,quadrat_num,PFT,biomass_observed,biomass_predicted,metric
406,BLOWRIVER,50m,FORBS,1.228,0,fit
407,BLOWRIVER,50m,FORBS,1.228,0,lwr
408,BLOWRIVER,50m,FORBS,1.228,0,upr
409,BLOWRIVER,50m,LICHENS,0,0,ci
410,BLOWRIVER,50m,LICHENS,0,0,fit
411,BLOWRIVER,50m,LICHENS,0,0,lwr
412,BLOWRIVER,50m,LICHENS,0,0,upr
413,BLOWRIVER,70m,DECIDUOUS SHRUBS,618.76,251.2868841,ci
414,BLOWRIVER,70m,DECIDUOUS SHRUBS,618.76,405.2003564,fit
415,BLOWRIVER,70m,DECIDUOUS SHRUBS,618.76,283.8957238,lwr
416,BLOWRIVER,70m,DECIDUOUS SHRUBS,618.76,537.8157336,upr
417,BLOWRIVER,70m,EVERGREEN SHRUBS,15.756,0,ci
418,BLOWRIVER,70m,EVERGREEN SHRUBS,15.756,0,fit
419,BLOWRIVER,70m,EVERGREEN SHRUBS,15.756,0,lwr
420,BLOWRIVER,70m,EVERGREEN SHRUBS,15.756,0,upr
421,BLOWRIVER,70m,FORBS,6.544,5.506071031,ci
422,BLOWRIVER,70m,FORBS,6.544,5.364760906,fit
423,BLOWRIVER,70m,FORBS,6.544,3.329058006,lwr
424,BLOWRIVER,70m,FORBS,6.544,7.863912821,upr
425,BLOWRIVER,70m,GRAMINOIDS,13.756,29.39119573,ci
426,BLOWRIVER,70m,GRAMINOIDS,13.756,70.06056198,fit
427,BLOWRIVER,70m,GRAMINOIDS,13.756,61.25849654,lwr
428,BLOWRIVER,70m,GRAMINOIDS,13.756,88.73223279,upr
429,BLOWRIVER,70m,LICHENS,0,0,ci
430,BLOWRIVER,70m,LICHENS,0,0,fit
431,BLOWRIVER,70m,LICHENS,0,0,lwr
432,BLOWRIVER,70m,LICHENS,0,0,upr
433,BLOWRIVER,70m,TOTAL,654.816,286.1841509,ci
434,BLOWRIVER,70m,TOTAL,654.816,480.6256792,fit
435,BLOWRIVER,70m,TOTAL,654.816,348.4832783,lwr
436,BLOWRIVER,70m,TOTAL,654.816,634.4118792,upr
437,BLOWRIVER,90m,DECIDUOUS SHRUBS,248.116,89.6466576,ci
438,BLOWRIVER,90m,DECIDUOUS SHRUBS,248.116,146.0659778,fit
439,BLOWRIVER,90m,DECIDUOUS SHRUBS,248.116,102.6160987,lwr
440,BLOWRIVER,90m,DECIDUOUS SHRUBS,248.116,198.7038785,upr
441,BLOWRIVER,90m,EVERGREEN SHRUBS,27.684,3.757099474,ci
442,BLOWRIVER,90m,EVERGREEN SHRUBS,27.684,8.831744764,fit
443,BLOWRIVER,90m,EVERGREEN SHRUBS,27.684,7.013245326,lwr
444,BLOWRIVER,90m,EVERGREEN SHRUBS,27.684,10.52942768,upr
445,BLOWRIVER,90m,FORBS,0,4.602925733,ci
446,BLOWRIVER,90m,FORBS,0,3.307774775,fit
447,BLOWRIVER,90m,FORBS,0,2.995403402,lwr
448,BLOWRIVER,90m,FORBS,0,5.994375799,upr
449,BLOWRIVER,90m,GRAMINOIDS,31.86,42.09641924,ci
450,BLOWRIVER,90m,GRAMINOIDS,31.86,95.44574675,fit
451,BLOWRIVER,90m,GRAMINOIDS,31.86,75.8723458,lwr
452,BLOWRIVER,90m,GRAMINOIDS,31.86,113.968123,upr
453,BLOWRIVER,90m,LICHENS,0,0,ci
454,BLOWRIVER,90m,LICHENS,0,0,fit
455,BLOWRIVER,90m,LICHENS,0,0,lwr
456,BLOWRIVER,90m,LICHENS,0,0,upr
457,BLOWRIVER,90m,TOTAL,307.66,140.103102,ci
458,BLOWRIVER,90m,TOTAL,307.66,253.6512441,fit
459,BLOWRIVER,90m,TOTAL,307.66,188.4970932,lwr
460,BLOWRIVER,90m,TOTAL,307.66,329.195805,upr
461,BROWNSCREEK,10m,DECIDUOUS SHRUBS,0,0,ci
462,BROWNSCREEK,10m,DECIDUOUS SHRUBS,0,0,fit
463,BROWNSCREEK,10m,DECIDUOUS SHRUBS,0,0,lwr
464,BROWNSCREEK,10m,DECIDUOUS SHRUBS,0,0,upr
465,BROWNSCREEK,10m,EVERGREEN SHRUBS,108.004,21.54953623,ci
466,BROWNSCREEK,10m,EVERGREEN SHRUBS,108.004,30.75477631,fit
467,BROWNSCREEK,10m,EVERGREEN SHRUBS,108.004,21.02769365,lwr
468,BROWNSCREEK,10m,EVERGREEN SHRUBS,108.004,42.72966874,upr
469,BROWNSCREEK,10m,FORBS,0,0,ci
470,BROWNSCREEK,10m,FORBS,0,0,fit
471,BROWNSCREEK,10m,FORBS,0,0,lwr
472,BROWNSCREEK,10m,FORBS,0,0,upr
473,BROWNSCREEK,10m,GRAMINOIDS,1.816,3.365035594,ci
474,BROWNSCREEK,10m,GRAMINOIDS,1.816,3.567096815,fit
475,BROWNSCREEK,10m,GRAMINOIDS,1.816,2.028093344,lwr
476,BROWNSCREEK,10m,GRAMINOIDS,1.816,5.200677657,upr
477,BROWNSCREEK,10m,LICHENS,58.952,2.6460264,ci
478,BROWNSCREEK,10m,LICHENS,58.952,4.490636653,fit
479,BROWNSCREEK,10m,LICHENS,58.952,3.182924128,lwr
480,BROWNSCREEK,10m,LICHENS,58.952,5.819468502,upr
481,BROWNSCREEK,10m,TOTAL,168.772,27.56059822,ci
482,BROWNSCREEK,10m,TOTAL,168.772,38.81250978,fit
483,BROWNSCREEK,10m,TOTAL,168.772,26.23871112,lwr
484,BROWNSCREEK,10m,TOTAL,168.772,53.7498149,upr
485,BROWNSCREEK,30m,DECIDUOUS SHRUBS,0,0,ci
486,BROWNSCREEK,30m,DECIDUOUS SHRUBS,0,0,fit
487,BROWNSCREEK,30m,DECIDUOUS SHRUBS,0,0,lwr
488,BROWNSCREEK,30m,DECIDUOUS SHRUBS,0,0,upr
489,BROWNSCREEK,30m,EVERGREEN SHRUBS,89.824,21.09362592,ci
490,BROWNSCREEK,30m,EVERGREEN SHRUBS,89.824,31.22041504,fit
491,BROWNSCREEK,30m,EVERGREEN SHRUBS,89.824,21.73208392,lwr
492,BROWNSCREEK,30m,EVERGREEN SHRUBS,89.824,42.42338935,upr
493,BROWNSCREEK,30m,FORBS,0,0,ci
494,BROWNSCREEK,30m,FORBS,0,0,fit
495,BROWNSCREEK,30m,FORBS,0,0,lwr
496,BROWNSCREEK,30m,FORBS,0,0,upr
497,BROWNSCREEK,30m,GRAMINOIDS,3.848,8.301853607,ci
498,BROWNSCREEK,30m,GRAMINOIDS,3.848,8.140184201,fit
499,BROWNSCREEK,30m,GRAMINOIDS,3.848,4.999964602,lwr
500,BROWNSCREEK,30m,GRAMINOIDS,3.848,13.79189386,upr
501,BROWNSCREEK,30m,LICHENS,38.82,1.40754817,ci
502,BROWNSCREEK,30m,LICHENS,38.82,3.06323853,fit
503,BROWNSCREEK,30m,LICHENS,38.82,1.886354181,lwr
504,BROWNSCREEK,30m,LICHENS,38.82,3.513025165,upr
505,BROWNSCREEK,30m,TOTAL,132.492,30.8030277,ci
506,BROWNSCREEK,30m,TOTAL,132.492,42.42383777,fit
507,BROWNSCREEK,30m,TOTAL,132.492,28.6184027,lwr
508,BROWNSCREEK,30m,TOTAL,132.492,59.72830838,upr
509,BROWNSCREEK,50m,DECIDUOUS SHRUBS,1096.04,360.34925,ci
510,BROWNSCREEK,50m,DECIDUOUS SHRUBS,1096.04,908.5969844,fit
511,BROWNSCREEK,50m,DECIDUOUS SHRUBS,1096.04,736.0809783,lwr
512,BROWNSCREEK,50m,DECIDUOUS SHRUBS,1096.04,1097.921531,upr
513,BROWNSCREEK,50m,EVERGREEN SHRUBS,0,0,ci
514,BROWNSCREEK,50m,EVERGREEN SHRUBS,0,0,fit
515,BROWNSCREEK,50m,EVERGREEN SHRUBS,0,0,lwr
516,BROWNSCREEK,50m,EVERGREEN SHRUBS,0,0,upr
517,BROWNSCREEK,50m,FORBS,0,0,ci
518,BROWNSCREEK,50m,FORBS,0,0,fit
519,BROWNSCREEK,50m,FORBS,0,0,lwr
520,BROWNSCREEK,50m,FORBS,0,0,upr
521,BROWNSCREEK,50m,GRAMINOIDS,0,0,ci
522,BROWNSCREEK,50m,GRAMINOIDS,0,0,fit
523,BROWNSCREEK,50m,GRAMINOIDS,0,0,lwr
524,BROWNSCREEK,50m,GRAMINOIDS,0,0,upr
525,BROWNSCREEK,50m,LICHENS,180.04,0,ci
526,BROWNSCREEK,50m,LICHENS,180.04,0,fit
527,BROWNSCREEK,50m,LICHENS,180.04,0,lwr
528,BROWNSCREEK,50m,LICHENS,180.04,0,upr
529,BROWNSCREEK,50m,TOTAL,1276.08,360.34925,ci
530,BROWNSCREEK,50m,TOTAL,1276.08,908.5969844,fit
531,BROWNSCREEK,50m,TOTAL,1276.08,736.0809783,lwr
532,BROWNSCREEK,50m,TOTAL,1276.08,1097.921531,upr
533,BROWNSCREEK,70m,DECIDUOUS SHRUBS,365.676,148.4422932,ci
534,BROWNSCREEK,70m,DECIDUOUS SHRUBS,365.676,364.8372906,fit
535,BROWNSCREEK,70m,DECIDUOUS SHRUBS,365.676,292.3031118,lwr
536,BROWNSCREEK,70m,DECIDUOUS SHRUBS,365.676,441.4916872,upr
537,BROWNSCREEK,70m,EVERGREEN SHRUBS,15.684,30.55067356,ci
538,BROWNSCREEK,70m,EVERGREEN SHRUBS,15.684,51.44523766,fit
539,BROWNSCREEK,70m,EVERGREEN SHRUBS,15.684,38.98708162,lwr
540,BROWNSCREEK,70m,EVERGREEN SHRUBS,15.684,67.71276005,upr
541,BROWNSCREEK,70m,FORBS,0,0,ci
542,BROWNSCREEK,70m,FORBS,0,0,fit
543,BROWNSCREEK,70m,FORBS,0,0,lwr
544,BROWNSCREEK,70m,FORBS,0,0,upr
545,BROWNSCREEK,70m,GRAMINOIDS,6.924,11.71147943,ci
546,BROWNSCREEK,70m,GRAMINOIDS,6.924,9.728931889,fit
547,BROWNSCREEK,70m,GRAMINOIDS,6.924,4.793651819,lwr
548,BROWNSCREEK,70m,GRAMINOIDS,6.924,16.60197122,upr
549,BROWNSCREEK,70m,LICHENS,63.748,0.734187716,ci
550,BROWNSCREEK,70m,LICHENS,63.748,1.235862024,fit
551,BROWNSCREEK,70m,LICHENS,63.748,0.476440189,lwr
552,BROWNSCREEK,70m,LICHENS,63.748,1.576186476,upr
553,BROWNSCREEK,70m,TOTAL,452.032,191.4386339,ci
554,BROWNSCREEK,70m,TOTAL,452.032,427.2473221,fit
555,BROWNSCREEK,70m,TOTAL,452.032,336.5602854,lwr
556,BROWNSCREEK,70m,TOTAL,452.032,527.3826049,upr
557,BROWNSCREEK,90m,DECIDUOUS SHRUBS,223.58,120.7658955,ci
558,BROWNSCREEK,90m,DECIDUOUS SHRUBS,223.58,303.6172407,fit
559,BROWNSCREEK,90m,DECIDUOUS SHRUBS,223.58,243.7511202,lwr
560,BROWNSCREEK,90m,DECIDUOUS SHRUBS,223.58,366.7002565,upr
561,BROWNSCREEK,90m,EVERGREEN SHRUBS,0,6.617049098,ci
562,BROWNSCREEK,90m,EVERGREEN SHRUBS,0,9.63262781,fit
563,BROWNSCREEK,90m,EVERGREEN SHRUBS,0,7.453950634,lwr
564,BROWNSCREEK,90m,EVERGREEN SHRUBS,0,14.30776004,upr
565,BROWNSCREEK,90m,FORBS,0,0,ci
566,BROWNSCREEK,90m,FORBS,0,0,fit
567,BROWNSCREEK,90m,FORBS,0,0,lwr
568,BROWNSCREEK,90m,FORBS,0,0,upr
569,BROWNSCREEK,90m,GRAMINOIDS,14.16,7.408439467,ci
570,BROWNSCREEK,90m,GRAMINOIDS,14.16,8.326778293,fit
571,BROWNSCREEK,90m,GRAMINOIDS,14.16,5.777944022,lwr
572,BROWNSCREEK,90m,GRAMINOIDS,14.16,9.899852838,upr
573,BROWNSCREEK,90m,LICHENS,50.712,2.058487819,ci
574,BROWNSCREEK,90m,LICHENS,50.712,4.490250601,fit
575,BROWNSCREEK,90m,LICHENS,50.712,3.693538355,lwr
576,BROWNSCREEK,90m,LICHENS,50.712,5.630756758,upr
577,BROWNSCREEK,90m,TOTAL,288.452,136.8498719,ci
578,BROWNSCREEK,90m,TOTAL,288.452,326.0668974,fit
579,BROWNSCREEK,90m,TOTAL,288.452,260.6765532,lwr
580,BROWNSCREEK,90m,TOTAL,288.452,396.5386262,upr
581,BUTLER,10m,DECIDUOUS SHRUBS,0,0,ci
582,BUTLER,10m,DECIDUOUS SHRUBS,0,0,fit
583,BUTLER,10m,DECIDUOUS SHRUBS,0,0,lwr
584,BUTLER,10m,DECIDUOUS SHRUBS,0,0,upr
585,BUTLER,10m,EVERGREEN SHRUBS,75.604,63.51664691,ci
586,BUTLER,10m,EVERGREEN SHRUBS,75.604,116.2986331,fit
587,BUTLER,10m,EVERGREEN SHRUBS,75.604,86.009901,lwr
588,BUTLER,10m,EVERGREEN SHRUBS,75.604,150.5316295,upr
589,BUTLER,10m,FORBS,1.656,0,ci
590,BUTLER,10m,FORBS,1.656,0,fit
591,BUTLER,10m,FORBS,1.656,0,lwr
592,BUTLER,10m,FORBS,1.656,0,upr
593,BUTLER,10m,GRAMINOIDS,7.592,10.18211546,ci
594,BUTLER,10m,GRAMINOIDS,7.592,10.43234406,fit
595,BUTLER,10m,GRAMINOIDS,7.592,4.922893398,lwr
596,BUTLER,10m,GRAMINOIDS,7.592,15.56535104,upr
597,BUTLER,10m,LICHENS,11.664,4.767091895,ci
598,BUTLER,10m,LICHENS,11.664,8.336067528,fit
599,BUTLER,10m,LICHENS,11.664,6.190278661,lwr
600,BUTLER,10m,LICHENS,11.664,10.95737066,upr
601,BUTLER,10m,TOTAL,96.516,78.46585426,ci
602,BUTLER,10m,TOTAL,96.516,135.0670447,fit
603,BUTLER,10m,TOTAL,96.516,97.12307306,lwr
604,BUTLER,10m,TOTAL,96.516,177.0543512,upr
605,BUTLER,30m,DECIDUOUS SHRUBS,102.42,13.55099262,ci
606,BUTLER,30m,DECIDUOUS SHRUBS,102.42,25.77490531,fit
607,BUTLER,30m,DECIDUOUS SHRUBS,102.42,19.31115993,lwr
608,BUTLER,30m,DECIDUOUS SHRUBS,102.42,34.35822815,upr
609,BUTLER,30m,EVERGREEN SHRUBS,4.092,2.874720037,ci
610,BUTLER,30m,EVERGREEN SHRUBS,4.092,5.197199166,fit
611,BUTLER,30m,EVERGREEN SHRUBS,4.092,3.216395788,lwr
612,BUTLER,30m,EVERGREEN SHRUBS,4.092,5.620830953,upr
613,BUTLER,30m,FORBS,0.048,0,ci
614,BUTLER,30m,FORBS,0.048,0,fit
615,BUTLER,30m,FORBS,0.048,0,lwr
616,BUTLER,30m,FORBS,0.048,0,upr
617,BUTLER,30m,GRAMINOIDS,20.028,28.60046336,ci
618,BUTLER,30m,GRAMINOIDS,20.028,24.7670962,fit
619,BUTLER,30m,GRAMINOIDS,20.028,13.02192104,lwr
620,BUTLER,30m,GRAMINOIDS,20.028,40.96969693,upr
621,BUTLER,30m,LICHENS,17.176,1.849932924,ci
622,BUTLER,30m,LICHENS,17.176,2.639665606,fit
623,BUTLER,30m,LICHENS,17.176,1.861875141,lwr
624,BUTLER,30m,LICHENS,17.176,3.64795942,upr
625,BUTLER,30m,TOTAL,143.764,46.87610894,ci
626,BUTLER,30m,TOTAL,143.764,58.37886628,fit
627,BUTLER,30m,TOTAL,143.764,37.4113519,lwr
628,BUTLER,30m,TOTAL,143.764,84.59671546,upr
629,BUTLER,50m,DECIDUOUS SHRUBS,0,0,ci
630,BUTLER,50m,DECIDUOUS SHRUBS,0,0,fit
631,BUTLER,50m,DECIDUOUS SHRUBS,0,0,lwr
632,BUTLER,50m,DECIDUOUS SHRUBS,0,0,upr
633,BUTLER,50m,EVERGREEN SHRUBS,60.772,28.46257568,ci
634,BUTLER,50m,EVERGREEN SHRUBS,60.772,52.09148078,fit
635,BUTLER,50m,EVERGREEN SHRUBS,60.772,38.84073227,lwr
636,BUTLER,50m,EVERGREEN SHRUBS,60.772,67.43098155,upr
637,BUTLER,50m,FORBS,1.172,0,ci
638,BUTLER,50m,FORBS,1.172,0,fit
639,BUTLER,50m,FORBS,1.172,0,lwr
640,BUTLER,50m,FORBS,1.172,0,upr
641,BUTLER,50m,GRAMINOIDS,1.9,4.200678105,ci
642,BUTLER,50m,GRAMINOIDS,1.9,4.761889616,fit
643,BUTLER,50m,GRAMINOIDS,1.9,2.819765586,lwr
644,BUTLER,50m,GRAMINOIDS,1.9,6.943501562,upr
645,BUTLER,50m,LICHENS,7.848,1.234566822,ci
646,BUTLER,50m,LICHENS,7.848,1.712870862,fit
647,BUTLER,50m,LICHENS,7.848,1.459466062,lwr
648,BUTLER,50m,LICHENS,7.848,2.704375148,upr
649,BUTLER,50m,TOTAL,71.692,33.89782061,ci
650,BUTLER,50m,TOTAL,71.692,58.56624126,fit
651,BUTLER,50m,TOTAL,71.692,43.11996392,lwr
652,BUTLER,50m,TOTAL,71.692,77.07885826,upr
653,BUTLER,70m,DECIDUOUS SHRUBS,0,0,ci
654,BUTLER,70m,DECIDUOUS SHRUBS,0,0,fit
655,BUTLER,70m,DECIDUOUS SHRUBS,0,0,lwr
656,BUTLER,70m,DECIDUOUS SHRUBS,0,0,upr
657,BUTLER,70m,EVERGREEN SHRUBS,0,0,ci
658,BUTLER,70m,EVERGREEN SHRUBS,0,0,fit
659,BUTLER,70m,EVERGREEN SHRUBS,0,0,lwr
660,BUTLER,70m,EVERGREEN SHRUBS,0,0,upr
661,BUTLER,70m,FORBS,0,0,ci
662,BUTLER,70m,FORBS,0,0,fit
663,BUTLER,70m,FORBS,0,0,lwr
664,BUTLER,70m,FORBS,0,0,upr
665,BUTLER,70m,GRAMINOIDS,2.156,0.160262454,ci
666,BUTLER,70m,GRAMINOIDS,2.156,0.162805352,fit
667,BUTLER,70m,GRAMINOIDS,2.156,0.075752895,lwr
668,BUTLER,70m,GRAMINOIDS,2.156,0.21890986,upr
669,BUTLER,70m,LICHENS,55.508,0.264260083,ci
670,BUTLER,70m,LICHENS,55.508,0.590805698,fit
671,BUTLER,70m,LICHENS,55.508,0.484681595,lwr
672,BUTLER,70m,LICHENS,55.508,0.791203475,upr
673,BUTLER,70m,TOTAL,57.664,0.424522537,ci
674,BUTLER,70m,TOTAL,57.664,0.753611051,fit
675,BUTLER,70m,TOTAL,57.664,0.56043449,lwr
676,BUTLER,70m,TOTAL,57.664,1.010113334,upr
677,BUTLER,90m,DECIDUOUS SHRUBS,0,0,ci
678,BUTLER,90m,DECIDUOUS SHRUBS,0,0,fit
679,BUTLER,90m,DECIDUOUS SHRUBS,0,0,lwr
680,BUTLER,90m,DECIDUOUS SHRUBS,0,0,upr
681,BUTLER,90m,EVERGREEN SHRUBS,103.2,36.51253982,ci
682,BUTLER,90m,EVERGREEN SHRUBS,103.2,68.23204806,fit
683,BUTLER,90m,EVERGREEN SHRUBS,103.2,50.60369384,lwr
684,BUTLER,90m,EVERGREEN SHRUBS,103.2,82.91095223,upr
685,BUTLER,90m,FORBS,0,0,ci
686,BUTLER,90m,FORBS,0,0,fit
687,BUTLER,90m,FORBS,0,0,lwr
688,BUTLER,90m,FORBS,0,0,upr
689,BUTLER,90m,GRAMINOIDS,4.852,5.412047707,ci
690,BUTLER,90m,GRAMINOIDS,4.852,5.998005813,fit
691,BUTLER,90m,GRAMINOIDS,4.852,3.692110169,lwr
692,BUTLER,90m,GRAMINOIDS,4.852,13.22458586,upr
693,BUTLER,90m,LICHENS,33.236,1.808250036,ci
694,BUTLER,90m,LICHENS,33.236,4.21757249,fit
695,BUTLER,90m,LICHENS,33.236,3.74689086,lwr
696,BUTLER,90m,LICHENS,33.236,5.847893868,upr
697,BUTLER,90m,TOTAL,141.288,43.73283756,ci
698,BUTLER,90m,TOTAL,141.288,78.44762636,fit
699,BUTLER,90m,TOTAL,141.288,58.04269487,lwr
700,BUTLER,90m,TOTAL,141.288,101.983432,upr
701,CALF,10m,DECIDUOUS SHRUBS,44.768,2.772381842,ci
702,CALF,10m,DECIDUOUS SHRUBS,44.768,9.747491241,fit
703,CALF,10m,DECIDUOUS SHRUBS,44.768,8.158766925,lwr
704,CALF,10m,DECIDUOUS SHRUBS,44.768,13.00325558,upr
705,CALF,10m,EVERGREEN SHRUBS,131.712,50.44035622,ci
706,CALF,10m,EVERGREEN SHRUBS,131.712,149.2500959,fit
707,CALF,10m,EVERGREEN SHRUBS,131.712,123.5108574,lwr
708,CALF,10m,EVERGREEN SHRUBS,131.712,172.5352287,upr
709,CALF,10m,FORBS,0,0.798328731,ci
710,CALF,10m,FORBS,0,0.837854892,fit
711,CALF,10m,FORBS,0,0.487805992,lwr
712,CALF,10m,FORBS,0,2.553009145,upr
713,CALF,10m,GRAMINOIDS,43.148,46.97337078,ci
714,CALF,10m,GRAMINOIDS,43.148,123.8729757,fit
715,CALF,10m,GRAMINOIDS,43.148,103.0772346,lwr
716,CALF,10m,GRAMINOIDS,43.148,148.7118078,upr
717,CALF,10m,LICHENS,15.004,0,ci
718,CALF,10m,LICHENS,15.004,0,fit
719,CALF,10m,LICHENS,15.004,0,lwr
720,CALF,10m,LICHENS,15.004,0,upr
721,CALF,10m,TOTAL,234.512,100.9844376,ci
722,CALF,10m,TOTAL,234.512,283.7084177,fit
723,CALF,10m,TOTAL,234.512,235.2346649,lwr
724,CALF,10m,TOTAL,234.512,336.8033012,upr
725,CALF,30m,DECIDUOUS SHRUBS,96.124,30.0093947,ci
726,CALF,30m,DECIDUOUS SHRUBS,96.124,82.80916433,fit
727,CALF,30m,DECIDUOUS SHRUBS,96.124,71.24783888,lwr
728,CALF,30m,DECIDUOUS SHRUBS,96.124,102.1839688,upr
729,CALF,30m,EVERGREEN SHRUBS,146.344,24.34390281,ci
730,CALF,30m,EVERGREEN SHRUBS,146.344,73.64516442,fit
731,CALF,30m,EVERGREEN SHRUBS,146.344,59.86366759,lwr
732,CALF,30m,EVERGREEN SHRUBS,146.344,86.98269791,upr
733,CALF,30m,FORBS,0,6.099699836,ci
734,CALF,30m,FORBS,0,10.93503658,fit
735,CALF,30m,FORBS,0,7.642913672,lwr
736,CALF,30m,FORBS,0,10.95909958,upr
737,CALF,30m,GRAMINOIDS,31.28,12.7342245,ci
738,CALF,30m,GRAMINOIDS,31.28,34.20663588,fit
739,CALF,30m,GRAMINOIDS,31.28,28.11950251,lwr
740,CALF,30m,GRAMINOIDS,31.28,40.3139278,upr
741,CALF,30m,LICHENS,1.548,0,ci
742,CALF,30m,LICHENS,1.548,0,fit
743,CALF,30m,LICHENS,1.548,0,lwr
744,CALF,30m,LICHENS,1.548,0,upr
745,CALF,30m,TOTAL,275.16,73.18722185,ci
746,CALF,30m,TOTAL,275.16,201.5960012,fit
747,CALF,30m,TOTAL,275.16,166.8739227,lwr
748,CALF,30m,TOTAL,275.16,240.4396941,upr
749,CALF,50m,DECIDUOUS SHRUBS,10.412,3.669290332,ci
750,CALF,50m,DECIDUOUS SHRUBS,10.412,10.28312168,fit
751,CALF,50m,DECIDUOUS SHRUBS,10.412,8.984387275,lwr
752,CALF,50m,DECIDUOUS SHRUBS,10.412,11.84384934,upr
753,CALF,50m,EVERGREEN SHRUBS,123.516,11.29095738,ci
754,CALF,50m,EVERGREEN SHRUBS,123.516,32.56806589,fit
755,CALF,50m,EVERGREEN SHRUBS,123.516,28.19620924,lwr
756,CALF,50m,EVERGREEN SHRUBS,123.516,39.55338226,upr
757,CALF,50m,FORBS,5.256,0.427025888,ci
758,CALF,50m,FORBS,5.256,1.217616968,fit
759,CALF,50m,FORBS,5.256,0.412428204,lwr
760,CALF,50m,FORBS,5.256,1.567759648,upr
761,CALF,50m,GRAMINOIDS,23.024,12.47808925,ci
762,CALF,50m,GRAMINOIDS,23.024,32.06257866,fit
763,CALF,50m,GRAMINOIDS,23.024,25.17843303,lwr
764,CALF,50m,GRAMINOIDS,23.024,37.56247144,upr
765,CALF,50m,LICHENS,0,0,ci
766,CALF,50m,LICHENS,0,0,fit
767,CALF,50m,LICHENS,0,0,lwr
768,CALF,50m,LICHENS,0,0,upr
769,CALF,50m,TOTAL,162.208,27.86536284,ci
770,CALF,50m,TOTAL,162.208,76.1313832,fit
771,CALF,50m,TOTAL,162.208,62.77145775,lwr
772,CALF,50m,TOTAL,162.208,90.52746269,upr
773,CALF,70m,DECIDUOUS SHRUBS,109.908,21.61853161,ci
774,CALF,70m,DECIDUOUS SHRUBS,109.908,67.07585815,fit
775,CALF,70m,DECIDUOUS SHRUBS,109.908,50.06630465,lwr
776,CALF,70m,DECIDUOUS SHRUBS,109.908,70.38662608,upr
777,CALF,70m,EVERGREEN SHRUBS,0,11.75876873,ci
778,CALF,70m,EVERGREEN SHRUBS,0,36.97695893,fit
779,CALF,70m,EVERGREEN SHRUBS,0,32.62487236,lwr
780,CALF,70m,EVERGREEN SHRUBS,0,45.43363116,upr
781,CALF,70m,FORBS,0,2.042180061,ci
782,CALF,70m,FORBS,0,0.984033868,fit
783,CALF,70m,FORBS,0,0.501975209,lwr
784,CALF,70m,FORBS,0,3.198888361,upr
785,CALF,70m,GRAMINOIDS,42.604,30.96869208,ci
786,CALF,70m,GRAMINOIDS,42.604,73.60688541,fit
787,CALF,70m,GRAMINOIDS,42.604,62.87970698,lwr
788,CALF,70m,GRAMINOIDS,42.604,95.71995012,upr
789,CALF,70m,LICHENS,0,0,ci
790,CALF,70m,LICHENS,0,0,fit
791,CALF,70m,LICHENS,0,0,lwr
792,CALF,70m,LICHENS,0,0,upr
793,CALF,70m,TOTAL,152.22,66.38817247,ci
794,CALF,70m,TOTAL,152.22,178.6437364,fit
795,CALF,70m,TOTAL,152.22,146.0728592,lwr
796,CALF,70m,TOTAL,152.22,214.7390957,upr
797,CALF,90m,DECIDUOUS SHRUBS,49.968,0.772428136,ci
798,CALF,90m,DECIDUOUS SHRUBS,49.968,2.144157659,fit
799,CALF,90m,DECIDUOUS SHRUBS,49.968,1.747166343,lwr
800,CALF,90m,DECIDUOUS SHRUBS,49.968,2.813801941,upr
801,CALF,90m,EVERGREEN SHRUBS,0.112,0.466665037,ci
802,CALF,90m,EVERGREEN SHRUBS,0.112,1.924719095,fit
803,CALF,90m,EVERGREEN SHRUBS,0.112,3.050515665,lwr
804,CALF,90m,EVERGREEN SHRUBS,0.112,2.935029826,upr
805,CALF,90m,FORBS,0.464,0.328374885,ci
806,CALF,90m,FORBS,0.464,0.443683546,fit
807,CALF,90m,FORBS,0.464,0.330070876,lwr
808,CALF,90m,FORBS,0.464,0.472740836,upr
809,CALF,90m,GRAMINOIDS,52.8,22.08178444,ci
810,CALF,90m,GRAMINOIDS,52.8,54.34027322,fit
811,CALF,90m,GRAMINOIDS,52.8,42.49523446,lwr
812,CALF,90m,GRAMINOIDS,52.8,65.05066735,upr
813,CALF,90m,LICHENS,0,0,ci
814,CALF,90m,LICHENS,0,0,fit
815,CALF,90m,LICHENS,0,0,lwr
816,CALF,90m,LICHENS,0,0,upr
817,CALF,90m,TOTAL,103.288,23.6492525,ci
818,CALF,90m,TOTAL,103.288,58.85283353,fit
819,CALF,90m,TOTAL,103.288,47.62298735,lwr
820,CALF,90m,TOTAL,103.288,71.27223995,upr
821,COALCREEK,10m,DECIDUOUS SHRUBS,195.404,18.51567985,ci
822,COALCREEK,10m,DECIDUOUS SHRUBS,195.404,39.69339417,fit
823,COALCREEK,10m,DECIDUOUS SHRUBS,195.404,30.9601714,lwr
824,COALCREEK,10m,DECIDUOUS SHRUBS,195.404,49.46931998,upr
825,COALCREEK,10m,EVERGREEN SHRUBS,3.856,11.37333429,ci
826,COALCREEK,10m,EVERGREEN SHRUBS,3.856,20.4385803,fit
827,COALCREEK,10m,EVERGREEN SHRUBS,3.856,15.87611899,lwr
828,COALCREEK,10m,EVERGREEN SHRUBS,3.856,28.33956397,upr
829,COALCREEK,10m,FORBS,0,0,ci
